query_ts,assumedLPToken,equityValue,totalDexYield,,,,totalTradingfee,newTotalTradingFee,liquidity,totalVolume,volume,priceImpact,priceEffect,totalReturn,totalEquityVal,impermanentLoss,tokenPrice,quoteTokenPrice,rewardPrice
2021-07-04T16:00:00.000Z,0.026312135,1.038753967,0.0046887744780347500,,,,0.005032537,0.00519191,176122458.1,419580036.8,3033246.43,0.033562057,0.033562057,0.043442741,1.043442741,-0.000581526,0.998456029,308.9396307,14.17819763
2021-07-04T18:00:00.000Z,0.026312135,1.044437292,0.0047710269925835500,,,,0.005134651,0.005322401,176776401.6,429744103.6,4433298.943,0.039114891,0.039114891,0.049208319,1.049208319,-0.000759297,0.998943875,312.1156175,14.30456246
2021-07-04T20:00:00.000Z,0.026312135,1.045534956,0.0048524241653024000,,,,0.005222402,0.005416405,176848136.4,438474450.1,2494841.776,0.040118551,0.040118551,0.05038738,1.05038738,-0.000813507,0.998541325,312.8449097,14.42722516
2021-07-04T22:00:00.000Z,0.026312135,1.049762653,0.0049557049298643900,,,,0.005288418,0.005504613,177783814.7,445051057.4,4767471.373,0.04425804,0.04425804,0.054718358,1.054718358,-0.000887423,1.000717898,314.6541325,14.61213426
2021-07-05T00:00:00.000Z,0.026312135,1.037787854,0.0048381318030861200,,,,0.005330129,0.005486971,175753503.7,449206774.7,2551422.2,0.032300882,0.032300882,0.042625985,1.042625985,-0.000464494,1.000860873,307.445639,14.14817071
2021-07-05T02:00:00.000Z,0.026312135,1.026940851,0.0047558584207834200,,,,0.005389065,0.005485573,174058328,455080293,2992376.126,0.021455278,0.021455278,0.031696709,1.031696709,-0.000221612,0.999729055,301.3601689,13.79408854
2021-07-05T04:00:00.000Z,0.026312135,1.024237906,0.0047146521989675000,,,,0.005425113,0.005504862,174074085,458679794.1,1853356.058,0.018733044,0.018733044,0.028952558,1.028952558,-0.000170884,0.999627048,299.7866157,13.56432387
2021-07-05T06:00:00.000Z,0.026312135,1.023778756,0.0047401627254892900,,,,0.00546204,0.005539023,174667988.2,462377516.4,1684373.416,0.018239732,0.018239732,0.028518918,1.028518918,-0.000159675,0.999759366,299.4567099,13.52938683
2021-07-05T08:00:00.000Z,0.026312135,1.025241776,0.0047904982411769800,,,,0.005519964,0.005604875,171200833.5,468127233.6,2911282.325,0.019636901,0.019636901,0.030032275,1.030032275,-0.000160001,1.001112901,299.8730814,13.56343883
2021-07-05T10:00:00.000Z,0.026312135,1.027309571,0.0048945446461465900,,,,0.005554967,0.005652209,171937131.8,471569826.4,2119852.375,0.021657362,0.021657362,0.032204115,1.032204115,-0.000258312,0.998251414,301.9256815,13.74863117
2021-07-05T12:00:00.000Z,0.026312135,1.01311613,0.0047911868877256900,,,,0.005632854,0.005654509,169725378.5,479243246.9,5814803.193,0.00746162,0.00746162,0.017907316,1.017907316,-3.38762E-05,0.998758906,293.4443877,13.3511693
2021-07-05T14:00:00.000Z,0.026312135,1.020371889,0.0049173898942788600,,,,0.005705484,0.005762256,171203909,486406537.9,3689577.669,0.014609633,0.014609633,0.025289279,1.025289279,-8.21891E-05,1.001238773,296.886025,13.59597788
2021-07-05T16:00:00.000Z,0.026312135,1.019982561,0.0049565518321154900,,,,0.005765629,0.005820409,171953541.6,492367507.4,3459165.709,0.014162152,0.014162152,0.024939113,1.024939113,-8.74547E-05,1.000392583,296.8751089,13.60048304
2021-07-05T18:00:00.000Z,0.026312135,1.02064439,0.0049979201480058100,,,,0.005824783,0.005882857,171956824,498228523.3,3874592.831,0.014761533,0.014761533,0.02564231,1.02564231,-0.000104845,0.999727869,297.4237493,13.60849034
2021-07-05T20:00:00.000Z,0.026312135,1.030426881,0.0051393289337503500,,,,0.005855736,0.005970066,173726095.4,501297339,990972.8953,0.024456815,0.024456815,0.03556621,1.03556621,-0.000285212,0.999831672,303.102748,13.88713246
2021-07-05T22:00:00.000Z,0.026312135,1.035478444,0.0053572077665443300,,,,0.005887738,0.006031782,174581197,504471115.5,1620336.651,0.029446662,0.029446662,0.040835652,1.040835652,-0.000392961,1.000538191,305.8464757,14.36611696
2021-07-06T00:00:00.000Z,0.026312135,1.030253356,0.0052923373616848400,,,,0.005914734,0.006029238,173743980.4,507148854.5,1518491.892,0.024224119,0.024224119,0.035545694,1.035545694,-0.000264917,1.000470308,302.7716755,14.08702823
2021-07-06T02:00:00.000Z,0.026312135,1.031893077,0.0053600958580291700,,,,0.005955213,0.006077772,176493381.4,511216017.6,1773552.006,0.025815305,0.025815305,0.037253173,1.037253173,-0.00033314,0.99922756,304.0908811,14.16236702
2021-07-06T04:00:00.000Z,0.026312135,1.034432817,0.0054718812059395100,,,,0.006016075,0.006154316,176305872,517317617.2,2769148.994,0.028278502,0.028278502,0.039904699,1.039904699,-0.00037339,1.000110024,305.2833955,14.35263423
2021-07-06T06:00:00.000Z,0.026312135,1.055638181,0.0058718498101185500,,,,0.006117312,0.006381633,180246994.6,527472186.3,5395718.53,0.049256548,0.049256548,0.061510031,1.061510031,-0.001208455,0.998451734,318.3946433,15.28962638
2021-07-06T08:00:00.000Z,0.026312135,1.060842648,0.0059168783993736200,,,,0.006192081,0.006487102,181989280.4,534993215,2819872.844,0.054355547,0.054355547,0.066759527,1.066759527,-0.001366066,1.000185687,320.9393659,15.29638302
2021-07-06T10:00:00.000Z,0.026312135,1.044193097,0.0057818110904143800,,,,0.006324783,0.006516095,179078461.8,548379661.2,10320942.2,0.037677003,0.037677003,0.049974909,1.049974909,-0.000645453,1.000601416,310.7368239,14.84210496
2021-07-06T12:00:00.000Z,0.026312135,1.047111093,0.0058451556518898700,,,,0.006396129,0.006605816,179046865.9,555554859.8,4307914.384,0.040505277,0.040505277,0.052956249,1.052956249,-0.000761451,1.000225219,312.55052,14.89758418
2021-07-06T14:00:00.000Z,0.026312135,1.053882176,0.0059953373296351500,,,,0.006456397,0.006708638,177286137.5,561565198.5,2230533.283,0.047173538,0.047173538,0.059877513,1.059877513,-0.00103614,1.000108228,316.6064581,15.17216198
2021-07-06T16:00:00.000Z,0.026312135,1.054582174,0.0060372014386502500,,,,0.006511117,0.006769689,177868246.4,566991677,2731691.125,0.047812485,0.047812485,0.060619375,1.060619375,-0.001001973,1.001477086,316.5596608,15.16922255
2021-07-06T18:00:00.000Z,0.026312135,1.055033403,0.0060535499526774800,,,,0.00656696,0.006826847,178027789.2,572532480.9,3192236.557,0.048206556,0.048206556,0.061086953,1.061086953,-0.001054153,1.000699951,317.0438375,15.10253671
2021-07-06T20:00:00.000Z,0.026312135,1.057827603,0.0062141530873252000,,,,0.006614562,0.006892054,180789254,577305306,2289721.183,0.050935549,0.050935549,0.064041756,1.064041756,-0.001197176,1.000279782,318.8306953,15.39543306
2021-07-06T22:00:00.000Z,0.026312135,1.049909331,0.0061410176468366600,,,,0.006661699,0.006891025,179229163.6,581978871.8,2048755.054,0.043018306,0.043018306,0.056050348,1.056050348,-0.000910674,0.998981312,314.4531499,15.10806596
2021-07-07T00:00:00.000Z,0.026312135,1.060529677,0.0063241277998672300,,,,0.006697332,0.006992073,181142059.1,585559650.4,1701807.188,0.053537604,0.053537604,0.066853804,1.066853804,-0.001324602,1.000210329,320.4337109,15.45201111
2021-07-07T02:00:00.000Z,0.026312135,1.06667144,0.0064491766746042800,,,,0.006760615,0.007097663,182173711.9,591918944.7,2014521.996,0.059573777,0.059573777,0.073120617,1.073120617,-0.001625485,1.000366381,324.0654761,15.65041144
2021-07-07T04:00:00.000Z,0.026312135,1.075200627,0.0066287859916731100,,,,0.006803841,0.007195756,183350172,596255682.7,2133544.359,0.068004871,0.068004871,0.081829413,1.081829413,-0.002089353,1.00064877,329.1502979,15.97738233
2021-07-07T06:00:00.000Z,0.026312135,1.081037609,0.0066547427856107800,,,,0.006859249,0.007292526,184549335.6,601817657,2646173.008,0.073745083,0.073745083,0.087692352,1.087692352,-0.002524949,0.999570706,333.0568018,15.93213542
2021-07-07T08:00:00.000Z,0.026312135,1.078745419,0.0067592080034505600,,,,0.006908818,0.007324076,184135486.7,606795413.9,2462335.996,0.071421342,0.071421342,0.085504627,1.085504627,-0.002312854,1.000463546,331.3208516,16.07422889
2021-07-07T10:00:00.000Z,0.026312135,1.079295261,0.0067490253445483500,,,,0.006970644,0.007390003,184312392.1,613004810.5,2370580.655,0.071905258,0.071905258,0.086044286,1.086044286,-0.002411408,0.999476945,331.9475546,15.94372217
2021-07-07T12:00:00.000Z,0.026312135,1.082098545,0.0067717091740871500,,,,0.007030546,0.007468038,184905175.8,619025275.1,2784816.271,0.074630507,0.074630507,0.088870254,1.088870254,-0.002547574,1.000076205,333.4376898,15.89235319
2021-07-07T14:00:00.000Z,0.026312135,1.089593753,0.0067929503076075300,,,,0.00708466,0.007576062,185675364.9,624454303.7,2754622.426,0.082017691,0.082017691,0.096386703,1.096386703,-0.003064653,0.999992989,338.0657855,15.83805945
2021-07-07T16:00:00.000Z,0.026312135,1.08204049,0.0066835802876361000,,,,0.007150495,0.007589132,184595457,631061760.7,2761515.993,0.074451358,0.074451358,0.08872407,1.08872407,-0.002660445,0.99834163,333.9056661,15.48186789
2021-07-07T18:00:00.000Z,0.026312135,1.086759033,0.0067985915907035000,,,,0.007198132,0.007669357,185587114.6,635843826.2,1849732.058,0.079089677,0.079089677,0.093557625,1.093557625,-0.002767358,1.001192407,335.8357924,15.64690207
2021-07-07T20:00:00.000Z,0.026312135,1.089743493,0.0068948093207755900,,,,0.007231161,0.007723623,188454751.7,639192725.6,1445650.74,0.08201987,0.08201987,0.096638302,1.096638302,-0.003019601,1.000574961,337.8705143,15.76773116
2021-07-07T22:00:00.000Z,0.026312135,1.08196096,0.0068395000303746400,,,,0.007257374,0.007696368,183562290.3,641828804.8,1576098.301,0.074264592,0.074264592,0.08880046,1.08880046,-0.002533289,0.999936684,333.257148,15.54202735
2021-07-08T00:00:00.000Z,0.026312135,1.072098278,0.0067206308283444100,,,,0.007310986,0.007677264,182191117.8,647188046.8,3650812.273,0.064421014,0.064421014,0.078818909,1.078818909,-0.001911277,1.000110418,327.1209658,15.1748852
2021-07-08T02:00:00.000Z,0.026312135,1.065074005,0.0067175890060579200,,,,0.007384124,0.007699861,182191931,654517297.2,2813364.191,0.057374143,0.057374143,0.071791594,1.071791594,-0.001494224,1.000643563,322.6319833,15.07280707
2021-07-08T04:00:00.000Z,0.026312135,1.064550736,0.0067539526492032800,,,,0.007428435,0.007744325,182226306.3,658979483.2,2487266.492,0.056806411,0.056806411,0.071304688,1.071304688,-0.001492189,1.000143599,322.4467249,15.06001821
2021-07-08T06:00:00.000Z,0.026312135,1.053917842,0.0065687517987910700,,,,0.00747006,0.007707628,180320789.6,663170646,1677322.16,0.046210214,0.046210214,0.060486594,1.060486594,-0.000981487,1.000406316,315.9300512,14.5563764
2021-07-08T08:00:00.000Z,0.026312135,1.047745779,0.0064790134065934100,,,,0.007532174,0.007724968,177519750,669381862,3372546.619,0.040020811,0.040020811,0.054224792,1.054224792,-0.000748351,1.000096943,312.2995883,14.2685736
2021-07-08T10:00:00.000Z,0.026312135,1.051602454,0.0065710829291496700,,,,0.007579597,0.00779841,177860407.6,674102979.9,1991210.898,0.043804044,0.043804044,0.058173537,1.058173537,-0.000939237,0.99906939,314.8993391,14.38183062
2021-07-08T12:00:00.000Z,0.026312135,1.054168546,0.0066544270758070700,,,,0.007621338,0.007859159,178625423.1,678262309.4,2391694.603,0.046309387,0.046309387,0.060822973,1.060822973,-0.001041017,0.999175837,316.3790893,14.47513296
2021-07-08T14:00:00.000Z,0.026312135,1.049463505,0.0066290402242799300,,,,0.007667123,0.00786975,178570232,682841283.6,2329943.828,0.041593755,0.041593755,0.056092545,1.056092545,-0.000775489,1.000912745,312.9896432,14.33300594
2021-07-08T16:00:00.000Z,0.026312135,1.053858896,0.0068340452499879200,,,,0.007708817,0.007945431,179635379.2,687019458.8,1779569.943,0.045913465,0.045913465,0.060692941,1.060692941,-0.001065761,0.998258751,316.4301329,14.68740901
2021-07-08T18:00:00.000Z,0.026312135,1.052857772,0.0068225685928345200,,,,0.007742563,0.007970197,183616579.7,690430941,1049003.639,0.044887574,0.044887574,0.05968034,1.05968034,-0.000955624,0.999729595,315.34506,14.57621192
2021-07-08T20:00:00.000Z,0.026312135,1.056707437,0.0068886238940685400,,,,0.007778852,0.008036058,184232381.4,694152835.3,2707048.763,0.048671379,0.048671379,0.063596061,1.063596061,-0.00103651,1.001530586,317.0619052,14.63199645
2021-07-08T22:00:00.000Z,0.026312135,1.047422889,0.0068186544753442000,,,,0.007795325,0.007981272,182775263.7,695843896.2,941513.8933,0.039441617,0.039441617,0.054241543,1.054241543,-0.000741312,0.999722451,312.0686975,14.39990754
2021-07-09T00:00:00.000Z,0.026312135,1.043861018,0.0068251571340595500,,,,0.007828352,0.007987782,180408909.7,699217324.4,1410977.066,0.035873237,0.035873237,0.050686176,1.050686176,-0.000657273,0.998534779,310.2983605,14.33050714
2021-07-09T02:00:00.000Z,0.026312135,1.033897733,0.0066115002928823700,,,,0.007877982,0.007959908,177932464.9,704241518.8,2705748.78,0.025937825,0.025937825,0.040509233,1.040509233,-0.000306379,1.000405618,303.805347,13.8016292
2021-07-09T04:00:00.000Z,0.026312135,1.04220526,0.0066724343327094400,,,,0.007926657,0.008072275,179257600.6,709165758,3213867.06,0.034132986,0.034132986,0.048877695,1.048877695,-0.00053274,1.000470054,308.6584279,13.8486942
2021-07-09T06:00:00.000Z,0.026312135,1.047115322,0.0068746647328792100,,,,0.007967293,0.008151598,179855381.6,713271574.2,2778899.993,0.038963725,0.038963725,0.053989987,1.053989987,-0.000697713,1.000413126,311.5665599,14.18670177
2021-07-09T08:00:00.000Z,0.026312135,1.044933059,0.0068456206244599900,,,,0.007991495,0.008158085,179630215.2,715717690.1,946262.223,0.036774974,0.036774974,0.051778679,1.051778679,-0.000603847,1.000910186,310.101133,14.04635413
