query_ts,assumedLPToken,equityValue,totalDexYield,,,totalTradingfee,newTotalTradingFee,liquidity,totalVolume,volume,priceImpact,priceEffect,totalReturn,totalEquityVal,impermanentLoss,tokenPrice,quoteTokenPrice,rewardPrice
2021-07-03T18:00:00.000Z,0.025662359,1.000835622,0.0043440527893115500,,,0.005310262,0.005372193,161171123.5,436892616.5,1390952.711,-0.004536571,-0.004536571,0.005179675,1.005179675,-5.55874E-06,0.999971296,301.3284373,13.78242666
2021-07-03T20:00:00.000Z,0.025662359,0.997376145,0.0043665610160674800,,,0.005330378,0.005373256,160626767.7,438798174.7,828275.366,-0.007997111,-0.007997111,0.001742706,1.001742706,-2.41233E-05,1.00010068,299.198344,13.71493488
2021-07-03T22:00:00.000Z,0.025662359,0.996464235,0.0044015259322418900,,,0.005351806,0.005390182,160493276.9,440828324.3,1168510.663,-0.008925948,-0.008925948,0.00086576,1.00086576,-3.70878E-05,1.000830868,298.4204316,13.68474351
2021-07-04T00:00:00.000Z,0.025662359,0.995027777,0.0044077194152341900,,,0.005391809,0.005422256,160268921.4,444618386,2162048.559,-0.010394479,-0.010394479,-0.000564503,0.999435497,-4.53887E-05,1.000262941,297.7056481,13.56740546
2021-07-04T02:00:00.000Z,0.025662359,0.989267491,0.0043939926330856800,,,0.005426763,0.005427266,159405523.4,447930943.4,1718029.769,-0.016159775,-0.016159775,-0.006338516,0.993661484,-0.000116123,1.000132471,294.2853593,13.39119755
2021-07-04T04:00:00.000Z,0.025662359,0.991793641,0.0044777057907322900,,,0.005457416,0.005471967,159748288.1,450835554.4,1644799.245,-0.013678327,-0.013678327,-0.003728654,0.996271346,-7.15854E-05,0.999377102,295.995284,13.51198721
2021-07-04T06:00:00.000Z,0.025662359,1.003636547,0.0046185245191458300,,,0.005508573,0.00558637,161668595,455683214.1,2933077.567,-0.001949824,-0.001949824,0.008255071,1.008255071,-1.07E-07,0.998770363,303.2607039,13.80884549
2021-07-04T08:00:00.000Z,0.025662359,1.011979848,0.0047235639029845300,,,0.005552835,0.005677219,162929470.9,459876154.5,2303380.439,0.006302629,0.006302629,0.016703412,1.016703412,-3.41746E-05,0.99919958,308.1640728,13.99869011
2021-07-04T10:00:00.000Z,0.025662359,1.007770523,0.0047178207414482800,,,0.005599833,0.005701167,163083168.3,464349957.7,2662359.761,0.002069357,0.002069357,0.012488344,1.012488344,-4.14723E-06,1.000371163,305.2189072,13.86095577
2021-07-04T12:00:00.000Z,0.025662359,1.010621304,0.0047983289242719600,,,0.005632173,0.005750061,172985673.3,467598885,1832563.577,0.004871242,0.004871242,0.015419633,1.015419633,-9.53038E-06,1.001678833,306.5274502,13.98216904
2021-07-04T14:00:00.000Z,0.025662359,1.005010631,0.0047807390378764300,,,0.005715515,0.005801547,174748079.8,476122073.8,4228838.114,-0.000790916,-0.000790916,0.00979137,1.00979137,-1.41741E-06,0.998709804,303.9838199,13.82082427
2021-07-04T16:00:00.000Z,0.025662359,1.013102008,0.0049434080175723900,,,0.005774494,0.005908851,176122458.1,482153657.4,3033246.43,0.007193157,0.007193157,0.018045416,1.018045416,-4.8968E-05,0.998456029,308.9396307,14.17819763
2021-07-04T18:00:00.000Z,0.025662359,1.018644984,0.0050269307454792700,,,0.005874085,0.00604066,176776401.6,492317724.2,4433298.943,0.012604324,0.012604324,0.023671915,1.023671915,-0.000109009,0.998943875,312.1156175,14.30456246
2021-07-04T20:00:00.000Z,0.025662359,1.019715541,0.0051095225314071900,,,0.00595967,0.006133163,176848136.4,501048070.7,2494841.776,0.013582377,0.013582377,0.024825063,1.024825063,-0.000130148,0.998541325,312.8449097,14.42722516
2021-07-04T22:00:00.000Z,0.025662359,1.023838836,0.0052150837576861200,,,0.006024056,0.006222578,177783814.7,507624678,4767471.373,0.017616258,0.017616258,0.029053919,1.029053919,-0.000160705,1.000717898,314.6541325,14.61213426
2021-07-05T00:00:00.000Z,0.025662359,1.012159753,0.0050882924841039300,,,0.006064736,0.006195594,175753503.7,511780395.3,2551422.2,0.005964158,0.005964158,0.017248045,1.017248045,-1.96551E-05,1.000860873,307.445639,14.14817071
2021-07-05T02:00:00.000Z,0.025662359,1.001580616,0.0049988000136894000,,,0.006122217,0.006185362,174058328,517653913.6,2992376.126,-0.004604746,-0.004604746,0.006579416,1.006579416,-4.99439E-06,0.999729055,301.3601689,13.79408854
2021-07-05T04:00:00.000Z,0.025662359,0.99894442,0.0049526084978623700,,,0.006157375,0.006201949,174074085,521253414.7,1853356.058,-0.007257529,-0.007257529,0.003897029,1.003897029,-1.63995E-05,0.999627048,299.7866157,13.56432387
2021-07-05T06:00:00.000Z,0.025662359,0.998496608,0.0049765762711586800,,,0.00619339,0.006234863,174667988.2,524951137,1684373.416,-0.007738255,-0.007738255,0.003473185,1.003473185,-2.01215E-05,0.999759366,299.4567099,13.52938683
2021-07-05T08:00:00.000Z,0.025662359,0.9999235,0.0050265584042591700,,,0.006249884,0.006300231,171200833.5,530700854.2,2911282.325,-0.006376731,-0.006376731,0.004950058,1.004950058,-2.00059E-05,1.001112901,299.8730814,13.56343883
2021-07-05T10:00:00.000Z,0.025662359,1.00194023,0.0051328737636476400,,,0.006284022,0.006348048,171937131.8,534143447,2119852.375,-0.004407818,-0.004407818,0.007073104,1.007073104,-1.10047E-06,0.998251414,301.9256815,13.74863117
2021-07-05T12:00:00.000Z,0.025662359,0.988097295,0.0050216842474983400,,,0.006359986,0.006338684,169725378.5,541816867.5,5814803.193,-0.018241388,-0.018241388,-0.006881021,0.993118979,-0.000127731,0.998758906,293.4443877,13.3511693
2021-07-05T14:00:00.000Z,0.025662359,0.995173874,0.0051511665985594700,,,0.006430822,0.006449614,171203909,548980158.5,3689577.669,-0.01127574,-0.01127574,0.000325041,1.000325041,-6.49071E-05,1.001238773,296.886025,13.59597788
2021-07-05T16:00:00.000Z,0.025662359,0.994794161,0.0051894791376266700,,,0.006489482,0.006505966,171953541.6,554941127.9,3459165.709,-0.011711805,-0.011711805,-1.63603E-05,0.99998364,-6.0382E-05,1.000392583,296.8751089,13.60048304
2021-07-05T18:00:00.000Z,0.025662359,0.995439646,0.0052300350661043000,,,0.006547175,0.006567362,171956824,560802143.9,3874592.831,-0.011127716,-0.011127716,0.000669681,1.000669681,-4.73738E-05,0.999727869,297.4237493,13.60849034
2021-07-05T20:00:00.000Z,0.025662359,1.004980559,0.0053752316328169300,,,0.006577363,0.006660345,173726095.4,563870959.6,990972.8953,-0.001679786,-0.001679786,0.01035579,1.01035579,-5.41E-08,0.999831672,303.102748,13.88713246
2021-07-05T22:00:00.000Z,0.025662359,1.009907374,0.0056002440102182600,,,0.006608576,0.006724617,174581197,567044736.1,1620336.651,0.003182756,0.003182756,0.015507618,1.015507618,-7.30971E-06,1.000538191,305.8464757,14.36611696
2021-07-06T00:00:00.000Z,0.025662359,1.004811319,0.0055296840461545500,,,0.006634904,0.006717865,173743980.4,569722475.1,1518491.892,-0.001906546,-0.001906546,0.010341004,1.010341004,-7.14E-07,1.000470308,302.7716755,14.08702823
2021-07-06T02:00:00.000Z,0.025662359,1.006410547,0.0055977375677147600,,,0.006674384,0.006766502,176493381.4,573789638.2,1773552.006,-0.000355954,-0.000355954,0.012008285,1.012008285,-1.28098E-06,0.99922756,304.0908811,14.16236702
2021-07-06T04:00:00.000Z,0.025662359,1.008887569,0.0057117333441637300,,,0.006733743,0.00684317,176305872,579891237.8,2769148.994,0.002044399,0.002044399,0.014599302,1.014599302,-4.85528E-06,1.000110024,305.2833955,14.35263423
2021-07-06T06:00:00.000Z,0.025662359,1.029569268,0.0061263048004858500,,,0.00683248,0.007082027,180246994.6,590045806.9,5395718.53,0.02248724,0.02248724,0.035695572,1.035695572,-0.000311707,0.998451734,318.3946433,15.28962638
2021-07-06T08:00:00.000Z,0.025662359,1.034645211,0.0061703979371065500,,,0.006905403,0.007189061,181989280.4,597566835.6,2819872.844,0.02745615,0.02745615,0.040815609,1.040815609,-0.000394232,1.000185687,320.9393659,15.29638302
2021-07-06T10:00:00.000Z,0.025662359,1.018406819,0.0060267975442238400,,,0.007034827,0.0072037,179078461.8,610953281.8,10320942.2,0.01120312,0.01120312,0.024433617,1.024433617,-6.87161E-05,1.000601416,310.7368239,14.84210496
2021-07-06T12:00:00.000Z,0.025662359,1.021252755,0.0060900272775241500,,,0.007104412,0.007293518,179046865.9,618128480.4,4307914.384,0.013959237,0.013959237,0.027342783,1.027342783,-0.000109827,1.000225219,312.55052,14.89758418
2021-07-06T14:00:00.000Z,0.025662359,1.027856627,0.0062436739049811500,,,0.007163191,0.007399254,177286137.5,624138819.1,2230533.283,0.020457373,0.020457373,0.034100301,1.034100301,-0.000227369,1.000108228,316.6064581,15.17216198
2021-07-06T16:00:00.000Z,0.025662359,1.028539338,0.0062844273865171500,,,0.00721656,0.00745932,177868246.4,629565297.6,2731691.125,0.021080019,0.021080019,0.034823766,1.034823766,-0.000211501,1.001477086,316.5596608,15.16922255
2021-07-06T18:00:00.000Z,0.025662359,1.028979425,0.0062986299270082000,,,0.007271024,0.007515389,178027789.2,635106101.5,3192236.557,0.021464036,0.021464036,0.035278055,1.035278055,-0.000235857,1.000699951,317.0438375,15.10253671
2021-07-06T20:00:00.000Z,0.025662359,1.031704622,0.0064629192485458000,,,0.00731745,0.007581216,180789254,639878926.6,2289721.183,0.024123405,0.024123405,0.038167541,1.038167541,-0.000305985,1.000279782,318.8306953,15.39543306
2021-07-06T22:00:00.000Z,0.025662359,1.023981891,0.0063840820707156400,,,0.007363423,0.007573738,179229163.6,644552492.4,2048755.054,0.016408152,0.016408152,0.030365973,1.030365973,-0.000170696,0.998981312,314.4531499,15.10806596
2021-07-07T00:00:00.000Z,0.025662359,1.034339968,0.0065716563126581600,,,0.007398176,0.007680893,181142059.1,648133271,1701807.188,0.026659075,0.026659075,0.040911624,1.040911624,-0.000372079,1.000210329,320.4337109,15.45201111
2021-07-07T02:00:00.000Z,0.025662359,1.040330061,0.0066988005616495500,,,0.007459897,0.007788812,182173711.9,654492565.3,2014521.996,0.032541249,0.032541249,0.047028862,1.047028862,-0.000539009,1.000366381,324.0654761,15.65041144
2021-07-07T04:00:00.000Z,0.025662359,1.04864862,0.0068825169474996900,,,0.007502056,0.007891376,183350172,658829303.3,2133544.359,0.040757244,0.040757244,0.055531137,1.055531137,-0.000818914,1.00064877,329.1502979,15.97738233
2021-07-07T06:00:00.000Z,0.025662359,1.054341458,0.0069066506100910500,,,0.007556095,0.00799045,184549335.6,664391277.6,2646173.008,0.046351008,0.046351008,0.061248109,1.061248109,-0.001099835,0.999570706,333.0568018,15.93213542
2021-07-07T08:00:00.000Z,0.025662359,1.052105874,0.0070122484297772300,,,0.00760444,0.008019322,184135486.7,669369034.5,2462335.996,0.044086552,0.044086552,0.059118122,1.059118122,-0.000961204,1.000463546,331.3208516,16.07422889
2021-07-07T10:00:00.000Z,0.025662359,1.052642137,0.0069989075855466600,,,0.007664739,0.008084016,184312392.1,675578431.1,2370580.655,0.044558122,0.044558122,0.059641045,1.059641045,-0.001025215,0.999476945,331.9475546,15.94372217
2021-07-07T12:00:00.000Z,0.025662359,1.055376194,0.0070196891629128800,,,0.007723162,0.008162352,184905175.8,681598895.7,2784816.271,0.047213843,0.047213843,0.062395884,1.062395884,-0.001114812,1.000076205,333.4376898,15.89235319
2021-07-07T14:00:00.000Z,0.025662359,1.062686309,0.0070389872584805300,,,0.00777594,0.008273749,185675364.9,687027924.3,2754622.426,0.05441256,0.05441256,0.069725296,1.069725296,-0.001465657,0.999992989,338.0657855,15.83805945
2021-07-07T16:00:00.000Z,0.025662359,1.055319573,0.0069230121897774100,,,0.007840149,0.008280309,184595457,693635381.3,2761515.993,0.047039264,0.047039264,0.062242585,1.062242585,-0.00119003,0.99834163,333.9056661,15.48186789
2021-07-07T18:00:00.000Z,0.025662359,1.059921592,0.0070394950134354200,,,0.00788661,0.008362346,185587114.6,698417446.8,1849732.058,0.051559247,0.051559247,0.066961087,1.066961087,-0.001262019,1.001192407,335.8357924,15.64690207
2021-07-07T20:00:00.000Z,0.025662359,1.062832351,0.0071364934589867400,,,0.007918823,0.008417668,188454751.7,701766346.2,1445650.74,0.054414683,0.054414683,0.069968845,1.069968845,-0.00143449,1.000574961,337.8705143,15.76773116
2021-07-07T22:00:00.000Z,0.025662359,1.055242007,0.0070766532434336100,,,0.007944388,0.008384745,183562290.3,704402425.4,1576098.301,0.046857263,0.046857263,0.062318661,1.062318661,-0.001105352,0.999936684,333.257148,15.54202735
2021-07-08T00:00:00.000Z,0.025662359,1.045622883,0.0069511274769801400,,,0.007996677,0.008358063,182191117.8,709761667.4,3650812.273,0.03726482,0.03726482,0.052574011,1.052574011,-0.000708747,1.000110418,327.1209658,15.1748852
2021-07-08T02:00:00.000Z,0.025662359,1.038772074,0.0069454938580397900,,,0.008068008,0.00837434,182191931,717090917.8,2813364.191,0.030397734,0.030397734,0.045717568,1.045717568,-0.0004645,1.000643563,322.6319833,15.07280707
2021-07-08T04:00:00.000Z,0.025662359,1.038261727,0.0069806253793031400,,,0.008111225,0.008417241,182226306.3,721553103.8,2487266.492,0.029844486,0.029844486,0.045242353,1.045242353,-0.000463365,1.000143599,322.4467249,15.06001821
2021-07-08T06:00:00.000Z,0.025662359,1.027891412,0.0067868398016694600,,,0.008151822,0.008372786,180320789.6,725744266.6,1677322.16,0.019518626,0.019518626,0.034678252,1.034678252,-0.000202137,1.000406316,315.9300512,14.5563764
2021-07-08T08:00:00.000Z,0.025662359,1.021871768,0.0066917982979116300,,,0.008212402,0.008384636,177519750,731955482.6,3372546.619,0.013487132,0.013487132,0.028563566,1.028563566,-0.000104883,1.000096943,312.2995883,14.2685736
